knr2017,AAR,ART,prod,nytidutmg,utmar,totareal,VEKTMA,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,KMETOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,TOTBEITEDAG,LNTOTBEITE,TOTBAR
627.00,1969,geit,0.00,90.00,94.22,111.04,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
628.00,1969,geit,0.00,90.00,143.13,156.85,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
631.00,1969,geit,26.62,90.00,526.59,538.19,,50,25,18.75,0.65,0.35,17.30467742,9.317903226,18.80301547,11.18033989,9.010542803,325.3801171,83.95936585,29284.21054,7556.342927,36840.55347,100.9330232,,69.96060212
632.00,1969,geit,6.83,90.00,419.80,429.60,,50,25,18.75,0.65,0.35,4.43625,2.38875,18.80301547,11.18033989,9.010542803,83.41487736,21.52393412,7507.338962,1937.154071,9444.493033,25.87532338,,22.49760132
633.00,1969,geit,17.10,97.00,2260.74,2278.94,,50,25,18.75,0.65,0.35,11.11591693,5.98549373,18.80301547,11.18033989,9.010542803,209.0127579,53.93254745,20274.23752,5231.457103,25505.69462,69.8786154,,11.28201147
701.00,1969,geit,0.00,90.00,45.98,67.46,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
702.00,1969,geit,0.00,90.00,63.84,83.78,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
704.00,1969,geit,0.00,90.00,61.59,104.80,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
709.00,1969,geit,0.00,90.00,418.12,496.60,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
710.00,1969,geit,0.00,90.00,310.06,417.50,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
711.00,1969,geit,27.30,90.00,52.12,55.96,,50,25,18.75,0.65,0.35,17.745,9.555,18.80301547,11.18033989,9.010542803,333.6595094,86.09573648,30029.35585,7748.616283,37777.97213,103.5012935,,724.8267869
713.00,1969,geit,0.00,90.00,140.34,173.90,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
714.00,1969,geit,0.00,90.00,134.14,148.51,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
716.00,1969,geit,7.60,90.00,125.10,224.00,,50,25,18.75,0.65,0.35,4.94,2.66,18.80301547,11.18033989,9.010542803,92.8868964,23.96804386,8359.820676,2157.123947,10516.94462,28.81354691,,84.06830234
722.00,1969,geit,6.65,90.00,46.68,59.23,,50,25,18.75,0.65,0.35,4.3225,2.3275,18.80301547,11.18033989,9.010542803,81.27603435,20.97203837,7314.843091,1887.483454,9202.326545,25.21185355,,197.136387
723.00,1969,geit,0.00,90.00,34.80,37.54,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
728.00,1969,geit,0.00,90.00,249.26,271.66,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
805.00,1969,geit,0.00,90.00,150.12,157.53,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
806.00,1969,geit,2.85,90.00,678.34,722.00,,50,25,18.75,0.65,0.35,1.8525,0.9975,18.80301547,11.18033989,9.010542803,34.83258615,8.988016446,3134.932753,808.9214801,3943.854234,10.80508009,,5.813978585
807.00,1969,geit,3.80,90.00,831.77,851.07,,50,25,18.75,0.65,0.35,2.47,1.33,18.80301547,11.18033989,9.010542803,46.4434482,11.98402193,4179.910338,1078.561974,5258.472311,14.40677346,,6.322026896
811.00,1969,geit,0.00,90.00,197.76,204.66,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
814.00,1969,geit,0.00,90.00,271.05,280.53,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
815.00,1969,geit,0.00,90.00,286.75,290.75,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
817.00,1969,geit,0.00,90.00,986.57,998.27,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
819.00,1969,geit,0.00,90.00,361.62,390.21,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
821.00,1969,geit,0.00,90.00,237.43,261.30,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
822.00,1969,geit,0.00,90.00,261.44,286.44,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
826.00,1969,geit,29.50,97.00,1900.86,1914.48,,50,25,18.75,0.65,0.35,19.17213235,10.32345588,18.80301547,11.18033989,9.010542803,360.4939011,93.0199411,34967.90841,9022.934287,43990.8427,120.5228567,,23.14260003
827.00,1969,geit,16.15,97.00,737.59,749.69,,50,25,18.75,0.65,0.35,10.4975,5.6525,18.80301547,11.18033989,9.010542803,197.3846548,50.93209319,19146.31152,4940.41304,24086.72456,65.99102619,,32.65598037
828.00,1969,geit,140.60,97.00,657.48,670.28,,50,25,18.75,0.65,0.35,91.39,49.21,18.80301547,11.18033989,9.010542803,1718.407583,443.4088113,166685.5356,43010.6547,209696.1903,574.5101104,,318.9392686
829.00,1969,geit,0.00,90.00,617.65,627.14,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
830.00,1969,geit,0.00,90.00,784.41,788.71,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
831.00,1969,geit,0.00,90.00,1126.02,1132.62,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
833.00,1969,geit,68.25,97.00,920.74,931.54,,50,25,18.75,0.65,0.35,44.3625,23.8875,18.80301547,11.18033989,9.010542803,834.1487736,215.2393412,80912.43104,20878.2161,101790.6471,278.8784853,,110.5530846
834.00,1969,geit,1231.20,97.00,2912.57,2929.17,,50,25,18.75,0.65,0.35,800.28,430.92,18.80301547,11.18033989,9.010542803,15047.67722,3882.823105,1459624.69,376633.8412,1836258.531,5030.845291,,630.4598795
901.00,1969,geit,0.00,90.00,171.43,175.25,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
904.00,1969,geit,1.90,90.00,254.04,273.53,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,10.34969357
906.00,1969,geit,3.80,90.00,235.13,253.79,,50,25,18.75,0.65,0.35,2.47,1.33,18.80301547,11.18033989,9.010542803,46.4434482,11.98402193,4179.910338,1078.561974,5258.472311,14.40677346,,22.36410629
911.00,1969,geit,0.00,90.00,308.84,314.64,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
912.00,1969,geit,0.00,90.00,318.60,321.70,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
914.00,1969,geit,0.00,90.00,198.56,204.47,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
919.00,1969,geit,0.00,90.00,601.90,608.80,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
926.00,1969,geit,0.00,90.00,167.62,174.46,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
928.00,1969,geit,0.00,90.00,621.70,632.70,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
929.00,1969,geit,1.90,90.00,1079.87,1088.77,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,2089.955169,539.2809868,2629.236156,7.203386728,,2.434770996
935.00,1969,geit,0.00,90.00,242.48,246.18,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
937.00,1969,geit,2.93,90.00,519.52,529.42,,50,25,18.75,0.65,0.35,1.90125,1.02375,18.80301547,11.18033989,9.010542803,35.74923315,9.224543195,3217.430984,830.2088875,4047.639871,11.08942431,,7.791114628
938.00,1969,geit,3.90,90.00,1178.77,1186.27,,50,25,18.75,0.65,0.35,2.535,1.365,18.80301547,11.18033989,9.010542803,47.6656442,12.29939093,4289.907978,1106.945183,5396.853162,14.78589907,,4.57837675
940.00,1969,geit,0.00,97.00,1160.72,1169.82,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
941.00,1969,geit,3.83,97.00,1303.51,1305.41,,50,25,18.75,0.65,0.35,2.491666667,1.341666667,18.80301547,11.18033989,9.010542803,46.85084687,12.08914493,4544.532146,1172.647058,5717.179204,15.66350467,,4.385987989
1001.00,1969,geit,2.85,143.00,251.81,260.07,,50,25,18.75,0.65,0.35,1.8525,0.9975,18.80301547,11.18033989,9.010542803,34.83258615,8.988016446,4981.059819,1285.286352,6266.346171,17.1680717,,24.88521572
1002.00,1969,geit,2.85,142.00,196.73,208.41,,50,25,18.75,0.65,0.35,1.8525,0.9975,18.80301547,11.18033989,9.010542803,34.83258615,8.988016446,4946.227233,1276.298335,6222.525569,17.04801526,,31.62977466
1003.00,1969,geit,1.90,143.00,219.00,250.88,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,3320.706546,856.8575679,4177.564114,11.44538113,,19.07563522
1004.00,1969,geit,6.65,143.00,467.01,479.90,,50,25,18.75,0.65,0.35,4.3225,2.3275,18.80301547,11.18033989,9.010542803,81.27603435,20.97203837,11622.47291,2999.001487,14621.4744,40.05883397,,31.3086966
1014.00,1969,geit,0.00,142.00,352.10,364.56,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1017.00,1969,geit,0.00,142.00,197.24,206.90,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1018.00,1969,geit,0.00,143.00,136.34,141.54,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1021.00,1969,geit,0.00,142.00,366.30,380.40,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1026.00,1969,geit,1.90,150.00,825.31,833.51,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,3483.258615,898.8016446,4382.06026,12.00564455,,5.309593074
1027.00,1969,geit,1.90,142.00,227.36,238.56,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,3297.484822,850.8655569,4148.350379,11.3653435,,18.24573531
1029.00,1969,geit,8.55,142.00,283.98,298.28,,50,25,18.75,0.65,0.35,5.5575,2.9925,18.80301547,11.18033989,9.010542803,104.4977584,26.96404934,14838.6817,3828.895006,18667.57671,51.14404577,,65.73553316
1032.00,1969,geit,1.90,142.00,356.29,373.30,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,3297.484822,850.8655569,4148.350379,11.3653435,,11.64318499
1034.00,1969,geit,10.45,142.00,409.89,424.59,,50,25,18.75,0.65,0.35,6.7925,3.6575,18.80301547,11.18033989,9.010542803,127.7194825,32.9560603,18136.16652,4679.760563,22815.92708,62.50938927,,55.66353677
1037.00,1969,geit,6.83,142.00,893.40,916.17,,50,25,18.75,0.65,0.35,4.43625,2.38875,18.80301547,11.18033989,9.010542803,83.41487736,21.52393412,11844.91258,3056.398645,14901.31123,40.82551022,,16.67932755
1046.00,1969,geit,39.00,150.00,1427.50,1439.60,,50,25,18.75,0.65,0.35,25.34922619,13.64958333,18.80301547,11.18033989,9.010542803,476.6418921,122.9901549,71496.28381,18448.52323,89944.80704,246.4241289,,63.0086214
1101.00,1969,geit,1.90,142.00,346.15,393.52,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,3297.484822,850.8655569,4148.350379,11.3653435,,11.98425648
1102.00,1969,geit,40.85,143.00,204.96,283.67,,50,25,18.75,0.65,0.35,26.55498665,14.29883897,18.80301547,11.18033989,9.010542803,499.3138248,128.8403006,71401.87694,18424.16298,89826.03992,246.0987395,,438.2613189
1103.00,1969,geit,1.90,143.00,48.46,66.35,,50,25,18.75,0.65,0.35,1.237166667,0.666166667,18.80301547,11.18033989,9.010542803,23.26246397,6.002523264,3326.532347,858.3608267,4184.893174,11.46546075,,86.35768002
1106.00,1969,geit,0.00,143.00,60.04,67.54,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1111.00,1969,geit,28.50,142.00,253.04,266.33,,50,25,18.75,0.65,0.35,18.525,9.975,18.80301547,11.18033989,9.010542803,348.3258615,89.88016446,49462.27233,12762.98335,62225.25569,170.4801526,,245.910748
1112.00,1969,geit,1.90,142.00,336.66,357.34,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,3297.484822,850.8655569,4148.350379,11.3653435,,12.32207681
1114.00,1969,geit,557.65,142.00,535.97,586.37,,50,25,18.75,0.65,0.35,362.4725,195.1775,18.80301547,11.18033989,9.010542803,6815.576023,1758.655218,967811.7953,249729.0409,1217540.836,3335.728319,,2271.658556
1119.00,1969,geit,15.20,143.00,122.84,247.60,,50,25,18.75,0.65,0.35,9.88,5.32,18.80301547,11.18033989,9.010542803,185.7737928,47.93608771,26565.65237,6854.860543,33420.51291,91.56304908,,272.0653933
1120.00,1969,geit,3.80,143.00,23.74,105.52,,50,25,18.75,0.65,0.35,2.47,1.33,18.80301547,11.18033989,9.010542803,46.4434482,11.98402193,6641.413093,1713.715136,8355.128228,22.89076227,,351.9430593
1121.00,1969,geit,84.55,143.00,90.79,169.30,,50,25,18.75,0.65,0.35,54.9575,29.5925,18.80301547,11.18033989,9.010542803,1033.366722,266.6444879,147771.4413,38130.16177,185901.6031,509.3194605,,2047.59999
1122.00,1969,geit,714.92,142.00,518.39,561.30,,50,25,18.75,0.65,0.35,464.6958333,250.2208333,18.80301547,11.18033989,9.010542803,8737.682941,2254.625529,1240750.978,320156.8251,1560907.803,4276.459733,,3011.068506
1124.00,1969,geit,2.85,143.00,30.04,68.38,,50,25,18.75,0.65,0.35,1.8525,0.9975,18.80301547,11.18033989,9.010542803,34.83258615,8.988016446,4981.059819,1285.286352,6266.346171,17.1680717,,208.6000723
1127.00,1969,geit,6.68,143.00,7.75,23.81,,50,25,18.75,0.65,0.35,4.33875,2.33625,18.80301547,11.18033989,9.010542803,81.58158335,21.05088062,11666.16642,3010.275929,14676.44235,40.20943109,,1893.734497
1129.00,1969,geit,4.79,150.00,699.14,711.74,,50,25,18.75,0.65,0.35,3.114583333,1.677083333,18.80301547,11.18033989,9.010542803,58.56355859,15.11143116,8784.533788,2266.714674,11051.24846,30.27739305,,15.80691773
1130.00,1969,geit,14.25,142.00,168.22,192.73,,50,25,18.75,0.65,0.35,9.2625,4.9875,18.80301547,11.18033989,9.010542803,174.1629307,44.94008223,24731.13617,6381.491677,31112.62784,85.24007628,,184.9520143
1133.00,1969,geit,167.20,150.00,973.64,1008.44,,50,25,18.75,0.65,0.35,108.68,58.52,18.80301547,11.18033989,9.010542803,2043.511721,527.2969648,306526.7581,79094.54472,385621.3028,1056.49672,,396.0614835
1134.00,1969,geit,172.50,150.00,1641.69,1673.19,,50,25,18.75,0.65,0.35,112.125,60.375,18.80301547,11.18033989,9.010542803,2108.288109,544.0115217,316243.2164,81601.72826,397844.9446,1089.98615,,242.3386538
1135.00,1969,geit,13.30,150.00,498.83,507.30,,50,25,18.75,0.65,0.35,8.645,4.655,18.80301547,11.18033989,9.010542803,162.5520687,41.94407675,24382.8103,6291.611512,30674.42182,84.03951183,,61.49273664
1141.00,1969,geit,15.20,143.00,63.86,104.46,,50,25,18.75,0.65,0.35,9.880157863,5.320085003,18.80301547,11.18033989,9.010542803,185.7767611,47.93685364,26566.07684,6854.97007,33421.04691,91.56451207,,523.3486832
1142.00,1969,geit,0.00,143.00,25.52,64.92,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1144.00,1969,geit,0.00,143.00,3.13,5.73,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1145.00,1969,geit,0.00,143.00,37.15,44.95,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1146.00,1969,geit,35.15,143.00,341.25,392.75,,50,25,18.75,0.65,0.35,22.8475,12.3025,18.80301547,11.18033989,9.010542803,429.6018958,110.8522028,61433.07111,15851.86501,77284.93611,211.739551,,226.4760033
1149.00,1969,geit,0.00,143.00,166.71,217.41,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1151.00,1969,geit,0.00,143.00,5.14,6.14,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1160.00,1969,geit,241.45,142.00,505.29,610.19,,50,25,18.75,0.65,0.35,156.9394741,84.50587069,18.80301547,11.18033989,9.010542803,2950.935359,761.443765,419032.821,108125.0146,527157.8357,1444.268043,,1043.277792
1201.00,1969,geit,1.90,143.00,410.34,444.68,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,3320.706546,856.8575679,4177.564114,11.44538113,,10.1807382
1211.00,1969,geit,790.40,142.00,652.50,678.00,,50,25,18.75,0.65,0.35,513.76,276.64,18.80301547,11.18033989,9.010542803,9660.237226,2492.676561,1371753.686,353960.0717,1725713.758,4727.982898,,2644.772042
1216.00,1969,geit,30.40,143.00,200.30,224.00,,50,25,18.75,0.65,0.35,19.76,10.64,18.80301547,11.18033989,9.010542803,371.5475856,95.87217542,53131.30474,13709.72109,66841.02583,183.1260982,,333.7045723
1219.00,1969,geit,1.90,143.00,221.00,234.40,,50,25,18.75,0.65,0.35,1.235,0.665,18.80301547,11.18033989,9.010542803,23.2217241,5.992010964,3320.706546,856.8575679,4177.564114,11.44538113,,18.90300504
1221.00,1969,geit,379.05,143.00,129.53,137.84,,50,25,18.75,0.65,0.35,246.3825,132.6675,18.80301547,11.18033989,9.010542803,4632.733958,1195.406187,662480.956,170943.0848,833424.0408,2283.353536,,6434.216326
1222.00,1969,geit,2.88,143.00,129.20,137.10,,50,25,18.75,0.65,0.35,1.86875,1.00625,18.80301547,11.18033989,9.010542803,35.13813515,9.066858696,5024.753327,1296.560793,6321.31412,17.31866882,,48.92657988
1223.00,1969,geit,27.55,143.00,232.68,245.08,,50,25,18.75,0.65,0.35,17.90969186,9.643680233,18.80301547,11.18033989,9.010542803,336.756213,86.89479351,48156.13846,12425.95547,60582.09394,165.9783396,,260.3665718
1224.00,1969,geit,596.94,150.00,1052.75,1093.30,,50,25,18.75,0.65,0.35,388.0082143,208.9275,18.80301547,11.18033989,9.010542803,7295.724454,1882.550181,1094358.668,282382.5272,1376741.195,3771.893686,,1307.757013
1227.00,1969,geit,9.51,150.00,191.90,196.90,,50,25,18.75,0.65,0.35,6.179166667,3.32724359,18.80301547,11.18033989,9.010542803,116.1869664,29.98027078,17428.04496,4497.040617,21925.08558,60.06872761,,114.2526606
1228.00,1969,geit,550.05,150.00,1578.44,1583.65,,50,25,18.75,0.65,0.35,357.5325,192.5175,18.80301547,11.18033989,9.010542803,6722.689127,1734.687174,1008403.369,260203.0761,1268606.445,3475.634096,,803.7090071
1231.00,1969,geit,54.16,150.00,1294.20,1307.80,,50,25,18.75,0.65,0.35,35.20426095,18.95614051,18.80301547,11.18033989,9.010542803,661.9462631,170.8051155,99291.93946,25620.76732,124912.7068,342.2265939,,96.51731323
1232.00,1969,geit,54.15,150.00,1456.18,1459.28,,50,25,18.75,0.65,0.35,35.1982586,18.95290848,18.80301547,11.18033989,9.010542803,661.8334008,170.7759931,99275.01012,25616.39896,124891.4091,342.1682441,,85.76646368
1233.00,1969,geit,247.03,150.00,675.57,681.77,,50,25,18.75,0.65,0.35,160.5684498,86.4599345,18.80301547,11.18033989,9.010542803,3019.171045,779.0509405,452875.6567,116857.6411,569733.2978,1560.913145,,843.3371786
1234.00,1969,geit,0.00,142.00,200.24,205.04,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1235.00,1969,geit,437.95,150.00,1678.50,1739.31,,50,25,18.75,0.65,0.35,284.6675,153.2825,18.80301547,11.18033989,9.010542803,5352.607405,1381.158527,802891.1108,207173.7791,1010064.89,2767.301068,,601.7663925
1238.00,1969,geit,234.74,142.00,560.40,583.76,,50,25,18.75,0.65,0.35,152.5824067,82.15975746,18.80301547,11.18033989,9.010542803,2869.009353,740.3040113,407399.3282,105123.1696,512522.4978,1404.171227,,914.5654849
1241.00,1969,geit,17.10,142.00,338.58,354.98,,50,25,18.75,0.65,0.35,11.11528261,5.985152174,18.80301547,11.18033989,9.010542803,209.0008308,53.92946985,29678.11797,7657.984718,37336.10269,102.2906923,,110.2726171
1242.00,1969,geit,0.00,142.00,251.88,255.68,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1243.00,1969,geit,0.00,143.00,123.08,133.27,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1244.00,1969,geit,16.15,143.00,106.36,111.76,,50,25,18.75,0.65,0.35,10.49864627,5.65311722,18.80301547,11.18033989,9.010542803,197.4062081,50.93765468,28229.08776,7284.084619,35513.17238,97.29636268,,333.8959419
1245.00,1969,geit,0.00,143.00,91.68,94.33,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1246.00,1969,geit,0.00,143.00,135.25,141.25,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1247.00,1969,geit,0.00,143.00,88.75,93.12,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1251.00,1969,geit,515.85,142.00,710.15,717.37,,50,25,18.75,0.65,0.35,335.3025,180.5475,18.80301547,11.18033989,9.010542803,6304.698093,1626.830977,895267.1292,231009.9987,1126277.128,3085.690761,,1585.97075
1252.00,1969,geit,2.93,150.00,375.15,377.15,,50,25,18.75,0.65,0.35,1.90125,1.02375,18.80301547,11.18033989,9.010542803,35.74923315,9.224543195,5362.384973,1383.681479,6746.066452,18.48237384,,17.98231761
1253.00,1969,geit,126.35,143.00,223.66,247.86,,50,25,18.75,0.65,0.35,82.1275,44.2225,18.80301547,11.18033989,9.010542803,1544.244653,398.4687291,220826.9853,56981.02826,277808.0136,761.1178455,,1242.099676
1256.00,1969,geit,0.00,143.00,75.77,85.87,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1259.00,1969,geit,0.00,143.00,60.71,64.21,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1260.00,1969,geit,0.00,143.00,79.22,105.72,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1263.00,1969,geit,139.65,143.00,418.41,453.83,,50,25,18.75,0.65,0.35,90.7725,48.8775,18.80301547,11.18033989,9.010542803,1706.796721,440.4128059,244071.9312,62979.03124,307050.9624,841.2355134,,733.8518735
1264.00,1969,geit,0.00,143.00,50.14,55.38,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1265.00,1969,geit,0.00,143.00,8.58,8.88,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1266.00,1969,geit,204.25,150.00,519.60,527.50,,50,25,18.75,0.65,0.35,132.7625,71.4875,18.80301547,11.18033989,9.010542803,2496.335341,644.1411786,374450.3011,96621.17679,471071.4779,1290.606789,,906.604076
1401.00,1969,geit,503.50,143.00,648.06,667.96,,50,25,18.75,0.65,0.35,327.275,176.225,18.80301547,11.18033989,9.010542803,6153.756886,1587.882905,879987.2348,227067.2555,1107054.49,3033.026001,,1708.259251
1411.00,1969,geit,168.15,143.00,557.26,577.96,,50,25,18.75,0.65,0.35,109.2975,58.8525,18.80301547,11.18033989,9.010542803,2055.122583,530.2929703,293882.5293,75831.89475,369714.4241,1012.91623,,663.4504973
1412.00,1969,geit,1.90,143.00,216.68,219.78,,50,25,18.75,0.65,0.35,1.235021974,0.665011832,18.80301547,11.18033989,9.010542803,23.22213728,5.99211758,3320.765631,856.8728139,4177.638445,11.44558478,,19.28022173
1413.00,1969,geit,167.21,143.00,238.22,249.62,,50,25,18.75,0.65,0.35,108.6869249,58.52372881,18.80301547,11.18033989,9.010542803,2043.641931,527.3305635,292240.7961,75408.27058,367649.0666,1007.257717,,1543.317382
1416.00,1969,geit,680.20,150.00,849.26,861.40,,50,25,18.75,0.65,0.35,442.13,238.07,18.80301547,11.18033989,9.010542803,8313.377228,2145.139925,1247006.584,321770.9888,1568777.573,4298.020748,,1847.22885
1417.00,1969,geit,255.55,150.00,770.90,793.10,,50,25,18.75,0.65,0.35,166.1075,89.4425,18.80301547,11.18033989,9.010542803,3123.321891,805.9254747,468498.2837,120888.8212,589387.1049,1614.759192,,764.5441755
1418.00,1969,geit,115.90,150.00,413.50,423.80,,50,25,18.75,0.65,0.35,75.3358447,40.56545484,18.80301547,11.18033989,9.010542803,1416.541053,365.5167671,212481.1579,54827.51507,267308.673,732.3525288,,646.4538646
1419.00,1969,geit,41.80,150.00,178.44,183.20,,50,25,18.75,0.65,0.35,27.17,14.63,18.80301547,11.18033989,9.010542803,510.8779302,131.8242412,76631.68953,19773.63618,96405.32571,264.12418,,540.2674608
1420.00,1969,geit,428.45,150.00,714.47,734.80,,50,25,18.75,0.65,0.35,278.4925,149.9575,18.80301547,11.18033989,9.010542803,5236.498785,1351.198472,785474.8177,202679.7709,988154.5885,2707.272845,,1383.059595
1421.00,1969,geit,2272.47,150.00,1412.14,1419.44,,50,25,18.75,0.65,0.35,1477.105462,795.3644795,18.80301547,11.18033989,9.010542803,27774.03685,7166.665687,4166105.527,1074999.853,5241105.38,14359.19282,,3711.463014
1422.00,1969,geit,162.45,150.00,1278.26,1291.20,,50,25,18.75,0.65,0.35,105.5925,56.8575,18.80301547,11.18033989,9.010542803,1985.457411,512.3169374,297818.6116,76847.54061,374666.1522,1026.482609,,293.1063729
1424.00,1969,geit,183.35,150.00,939.95,941.73,,50,25,18.75,0.65,0.35,119.1775,64.1725,18.80301547,11.18033989,9.010542803,2240.896376,578.229058,336134.4563,86734.3587,422868.815,1158.544699,,449.8843716
